TITLE = "checkerboard_N6"
VARIABLES = "X" "Y" "U" "V" "Velo"
ZONE N=32400 E=27225, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
     0.00000000	     0.00000000	     1.00000000	     0.00000000	     1.00000000
     0.00183669	     0.00000000	     0.99874146	     0.00000000	     0.99874146
     0.00602402	     0.00000000	     0.99587651	     0.00000000	     0.99587651
     0.01223746	     0.00000000	     0.99165337	     0.00000000	     0.99165337
     0.02001564	     0.00000000	     0.98645608	     0.00000000	     0.98645608
     0.02878157	     0.00000000	     0.98078624	     0.00000000	     0.98078624
     0.03788510	     0.00000000	     0.97519033	     0.00000000	     0.97519033
     0.04665103	     0.00000000	     0.97015908	     0.00000000	     0.97015908
     0.05442921	     0.00000000	     0.96604188	     0.00000000	     0.96604188
     0.06064264	     0.00000000	     0.96301574	     0.00000000	     0.96301574
     0.06482998	     0.00000000	     0.96111790	     0.00000000	     0.96111790
     0.06666667	     0.00000000	     0.96032290	     0.00000000	     0.96032290
     0.00000000	     0.00183669	     1.00000000	     0.00125881	     1.00000079
     0.00183669	     0.00183669	     0.99874105	     0.00125841	     0.99874184
     0.00602402	     0.00183669	     0.99587517	     0.00125448	     0.99587596
     0.01223746	     0.00183669	     0.99165065	     0.00124100	     0.99165143
     0.02001564	     0.00183669	     0.98645170	     0.00121146	     0.98645245
     0.02878157	     0.00183669	     0.98078009	     0.00116196	     0.98078078
     0.03788510	     0.00183669	     0.97518250	     0.00109352	     0.97518311
     0.04665103	     0.00183669	     0.97014981	     0.00101275	     0.97015034
     0.05442921	     0.00183669	     0.96603151	     0.00093028	     0.96603195
     0.06064264	     0.00183669	     0.96300461	     0.00085806	     0.96300499
     0.06482998	     0.00183669	     0.96110633	     0.00080662	     0.96110667
     0.06666667	     0.00183669	     0.96031115	     0.00078344	     0.96031147
     0.00000000	     0.00602402	     1.00000000	     0.00413300	     1.00000854
     0.00183669	     0.00602402	     0.99873711	     0.00413167	     0.99874566
     0.00602402	     0.00602402	     0.99586228	     0.00411876	     0.99587079
     0.01223746	     0.00602402	     0.99162461	     0.00407447	     0.99163298
     0.02001564	     0.00602402	     0.98640965	     0.00397744	     0.98641767
     0.02878157	     0.00602402	     0.98072093	     0.00381479	     0.98072835
     0.03788510	     0.00602402	     0.97510698	     0.00358997	     0.97511359
     0.04665103	     0.00602402	     0.97006024	     0.00332463	     0.97006593
     0.05442921	     0.00602402	     0.96593107	     0.00305373	     0.96593589
     0.06064264	     0.00602402	     0.96289668	     0.00281651	     0.96290080
     0.06482998	     0.00602402	     0.96099397	     0.00264758	     0.96099762
     0.06666667	     0.00602402	     0.96019701	     0.00257141	     0.96020046
     0.00000000	     0.01223746	     1.00000000	     0.00842612	     1.00003550
     0.00183669	     0.01223746	     0.99872351	     0.00842340	     0.99875903
     0.00602402	     0.01223746	     0.99581774	     0.00839704	     0.99585315
     0.01223746	     0.01223746	     0.99153466	     0.00830655	     0.99156946
     0.02001564	     0.01223746	     0.98626439	     0.00810831	     0.98629772
     0.02878157	     0.01223746	     0.98051651	     0.00777604	     0.98054734
     0.03788510	     0.01223746	     0.97484602	     0.00731682	     0.97487348
     0.04665103	     0.01223746	     0.96975067	     0.00677490	     0.96977434
     0.05442921	     0.01223746	     0.96558392	     0.00622170	     0.96560397
     0.06064264	     0.01223746	     0.96252361	     0.00573734	     0.96254070
     0.06482998	     0.01223746	     0.96060559	     0.00539243	     0.96062072
     0.06666667	     0.01223746	     0.95980248	     0.00523694	     0.95981676
     0.00000000	     0.02001564	     1.00000000	     0.01389147	     1.00009648
     0.00183669	     0.02001564	     0.99869315	     0.01388697	     0.99878970
     0.00602402	     0.02001564	     0.99571834	     0.01384330	     0.99581457
     0.01223746	     0.02001564	     0.99133390	     0.01369341	     0.99142847
     0.02001564	     0.02001564	     0.98594020	     0.01336507	     0.98603078
     0.02878157	     0.02001564	     0.98006039	     0.01281485	     0.98014417
     0.03788510	     0.02001564	     0.97426389	     0.01205459	     0.97433846
     0.04665103	     0.02001564	     0.96906031	     0.01115768	     0.96912454
     0.05442921	     0.02001564	     0.96480993	     0.01024236	     0.96486430
     0.06064264	     0.02001564	     0.96169197	     0.00944118	     0.96173831
     0.06482998	     0.02001564	     0.95973993	     0.00887077	     0.95978092
     0.06666667	     0.02001564	     0.95892316	     0.00861365	     0.95896184
     0.00000000	     0.02878157	     1.00000000	     0.02024705	     1.00020495
     0.00183669	     0.02878157	     0.99864048	     0.02024043	     0.99884558
     0.00602402	     0.02878157	     0.99554588	     0.02017626	     0.99575031
     0.01223746	     0.02878157	     0.99098562	     0.01995601	     0.99118653
     0.02001564	     0.02878157	     0.98537791	     0.01947364	     0.98557032
     0.02878157	     0.02878157	     0.97926955	     0.01866555	     0.97944742
     0.03788510	     0.02878157	     0.97325496	     0.01754949	     0.97341317
     0.04665103	     0.02878157	     0.96786434	     0.01623352	     0.96800047
     0.05442921	     0.02878157	     0.96346967	     0.01489128	     0.96358475
     0.06064264	     0.02878157	     0.96025239	     0.01371697	     0.96035036
     0.06482998	     0.02878157	     0.95824181	     0.01288120	     0.95832838
     0.06666667	     0.02878157	     0.95740154	     0.01250454	     0.95748320
     0.00000000	     0.03788510	     1.00000000	     0.02716677	     1.00036895
     0.00183669	     0.03788510	     0.99856377	     0.02715777	     0.99893300
     0.00602402	     0.03788510	     0.99529471	     0.02707066	     0.99566278
     0.01223746	     0.03788510	     0.99047844	     0.02677169	     0.99084018
     0.02001564	     0.03788510	     0.98455933	     0.02611707	     0.98490566
     0.02878157	     0.03788510	     0.97811876	     0.02502096	     0.97843873
     0.03788510	     0.03788510	     0.97178775	     0.02350812	     0.97207204
     0.04665103	     0.03788510	     0.96612633	     0.02172576	     0.96637058
     0.05442921	     0.03788510	     0.96152324	     0.01990931	     0.96172934
     0.06064264	     0.03788510	     0.95816281	     0.01832125	     0.95833796
     0.06482998	     0.03788510	     0.95606801	     0.01719162	     0.95622256
     0.06666667	     0.03788510	     0.95519398	     0.01668266	     0.95533965
     0.00000000	     0.04665103	     1.00000000	     0.03424418	     1.00058616
     0.00183669	     0.04665103	     0.99846682	     0.03423268	     0.99905348
     0.00602402	     0.04665103	     0.99497731	     0.03412126	     0.99556220
     0.01223746	     0.04665103	     0.98983766	     0.03373895	     0.99041250
     0.02001564	     0.04665103	     0.98352555	     0.03290213	     0.98407574
     0.02878157	     0.04665103	     0.97666643	     0.03150184	     0.97717434
     0.03788510	     0.04665103	     0.96993774	     0.02957093	     0.97038840
     0.04665103	     0.04665103	     0.96393700	     0.02729845	     0.96432347
     0.05442921	     0.04665103	     0.95907359	     0.02498504	     0.95939898
     0.06064264	     0.04665103	     0.95553494	     0.02296440	     0.95581085
     0.06482998	     0.04665103	     0.95333554	     0.02152804	     0.95357858
     0.06666667	     0.04665103	     0.95241966	     0.02088113	     0.95264853
     0.00000000	     0.05442921	     1.00000000	     0.04095706	     1.00083839
     0.00183669	     0.05442921	     0.99835983	     0.04094308	     0.99919902
     0.00602402	     0.05442921	     0.99462707	     0.04080771	     0.99546385
     0.01223746	     0.05442921	     0.98913076	     0.04034328	     0.98995315
     0.02001564	     0.05442921	     0.98238570	     0.03932716	     0.98317257
     0.02878157	     0.05442921	     0.97506648	     0.03762810	     0.97579225
     0.03788510	     0.05442921	     0.96790195	     0.03528770	     0.96854500
     0.04665103	     0.05442921	     0.96153078	     0.03253675	     0.96208112
     0.05442921	     0.05442921	     0.95638432	     0.02973976	     0.95684660
     0.06064264	     0.05442921	     0.95265262	     0.02729941	     0.95304369
     0.06482998	     0.05442921	     0.95034030	     0.02556606	     0.95068412
     0.06666667	     0.05442921	     0.94937931	     0.02478574	     0.94970280
     0.00000000	     0.06064264	     1.00000000	     0.04667337	     1.00108861
     0.00183669	     0.06064264	     0.99825867	     0.04665721	     0.99934842
     0.00602402	     0.06064264	     0.99429594	     0.04650067	     0.99538270
     0.01223746	     0.06064264	     0.98846261	     0.04596371	     0.98953070
     0.02001564	     0.06064264	     0.98130897	     0.04478940	     0.98233059
     0.02878157	     0.06064264	     0.97355652	     0.04282732	     0.97449807
     0.03788510	     0.06064264	     0.96598299	     0.04012749	     0.96681609
     0.04665103	     0.06064264	     0.95926559	     0.03695801	     0.95997728
     0.05442921	     0.06064264	     0.95385575	     0.03373954	     0.95445228
     0.06064264	     0.06064264	     0.94994515	     0.03093445	     0.95044870
     0.06482998	     0.06064264	     0.94752851	     0.02894358	     0.94797046
     0.06666667	     0.06064264	     0.94652595	     0.02804771	     0.94694142
     0.00000000	     0.06482998	     1.00000000	     0.05072997	     1.00128594
     0.00183669	     0.06482998	     0.99818190	     0.05071220	     0.99946928
     0.00602402	     0.06482998	     0.99404467	     0.05054018	     0.99532864
     0.01223746	     0.06482998	     0.98795571	     0.04995018	     0.98921763
     0.02001564	     0.06482998	     0.98049251	     0.04866033	     0.98169924
     0.02878157	     0.06482998	     0.97241248	     0.04650651	     0.97352396
     0.03788510	     0.06482998	     0.96453061	     0.04354533	     0.96551307
     0.04665103	     0.06482998	     0.95755312	     0.04007249	     0.95839125
     0.05442921	     0.06482998	     0.95194618	     0.03654945	     0.95264757
     0.06064264	     0.06482998	     0.94790217	     0.03348151	     0.94849330
     0.06482998	     0.06482998	     0.94540797	     0.03130539	     0.94592614
