TITLE = "circ_SE_N30_dt0.05_00"
VARIABLES = "X" "Y" "U"
ZONE ZONETYPE=ORDERED, I=100, J=100, DATAPACKING=POINT
    -1.00000000	    -1.00000000	     0.00000000
    -0.97979798	    -1.00000000	     0.00000000
    -0.95959596	    -1.00000000	    -0.00000000
    -0.93939394	    -1.00000000	     0.00000000
    -0.91919192	    -1.00000000	     0.00000000
    -0.89898990	    -1.00000000	    -0.00000000
    -0.87878788	    -1.00000000	    -0.00000001
    -0.85858586	    -1.00000000	    -0.00000000
    -0.83838384	    -1.00000000	     0.00000001
    -0.81818182	    -1.00000000	     0.00000001
    -0.79797980	    -1.00000000	    -0.00000000
    -0.77777778	    -1.00000000	    -0.00000001
    -0.75757576	    -1.00000000	    -0.00000001
    -0.73737374	    -1.00000000	    -0.00000000
    -0.71717172	    -1.00000000	     0.00000001
    -0.69696970	    -1.00000000	     0.00000001
    -0.67676768	    -1.00000000	     0.00000001
    -0.65656566	    -1.00000000	    -0.00000000
    -0.63636364	    -1.00000000	    -0.00000001
    -0.61616162	    -1.00000000	    -0.00000001
    -0.59595960	    -1.00000000	    -0.00000001
    -0.57575758	    -1.00000000	     0.00000000
    -0.55555556	    -1.00000000	     0.00000001
    -0.53535354	    -1.00000000	     0.00000001
    -0.51515152	    -1.00000000	     0.00000001
    -0.49494949	    -1.00000000	     0.00000000
    -0.47474747	    -1.00000000	    -0.00000001
    -0.45454545	    -1.00000000	    -0.00000002
    -0.43434343	    -1.00000000	    -0.00000002
    -0.41414141	    -1.00000000	    -0.00000001
    -0.39393939	    -1.00000000	     0.00000000
    -0.37373737	    -1.00000000	     0.00000002
    -0.35353535	    -1.00000000	     0.00000002
    -0.33333333	    -1.00000000	     0.00000002
    -0.31313131	    -1.00000000	     0.00000001
    -0.29292929	    -1.00000000	    -0.00000001
    -0.27272727	    -1.00000000	    -0.00000002
    -0.25252525	    -1.00000000	    -0.00000003
    -0.23232323	    -1.00000000	    -0.00000002
    -0.21212121	    -1.00000000	    -0.00000001
    -0.19191919	    -1.00000000	     0.00000001
    -0.17171717	    -1.00000000	     0.00000003
    -0.15151515	    -1.00000000	     0.00000003
    -0.13131313	    -1.00000000	     0.00000003
    -0.11111111	    -1.00000000	     0.00000000
    -0.09090909	    -1.00000000	    -0.00000003
    -0.07070707	    -1.00000000	    -0.00000006
    -0.05050505	    -1.00000000	    -0.00000009
    -0.03030303	    -1.00000000	    -0.00000014
    -0.01010101	    -1.00000000	    -0.00000021
     0.01010101	    -1.00000000	    -0.00000035
     0.03030303	    -1.00000000	    -0.00000064
     0.05050505	    -1.00000000	    -0.00000118
     0.07070707	    -1.00000000	    -0.00000213
     0.09090909	    -1.00000000	    -0.00000372
     0.11111111	    -1.00000000	    -0.00000629
     0.13131313	    -1.00000000	    -0.00001029
     0.15151515	    -1.00000000	    -0.00001635
     0.17171717	    -1.00000000	    -0.00002527
     0.19191919	    -1.00000000	    -0.00003807
     0.21212121	    -1.00000000	    -0.00005590
     0.23232323	    -1.00000000	    -0.00008002
     0.25252525	    -1.00000000	    -0.00011164
     0.27272727	    -1.00000000	    -0.00015179
     0.29292929	    -1.00000000	    -0.00020106
     0.31313131	    -1.00000000	    -0.00025944
     0.33333333	    -1.00000000	    -0.00032609
     0.35353535	    -1.00000000	    -0.00039926
     0.37373737	    -1.00000000	    -0.00047620
     0.39393939	    -1.00000000	    -0.00055331
     0.41414141	    -1.00000000	    -0.00062634
     0.43434343	    -1.00000000	    -0.00069076
     0.45454545	    -1.00000000	    -0.00074220
     0.47474747	    -1.00000000	    -0.00077695
     0.49494949	    -1.00000000	    -0.00079238
     0.51515152	    -1.00000000	    -0.00078728
     0.53535354	    -1.00000000	    -0.00076202
     0.55555556	    -1.00000000	    -0.00071851
     0.57575758	    -1.00000000	    -0.00065998
     0.59595960	    -1.00000000	    -0.00059058
